"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2151","Tbc1d9",710.9495376,-4.049799408,0.839284371,-4.825300632,1.4e-06,7.78e-05
"2152","Ucp1",10.3496732,-5.137657237,1.602574627,-3.205877062,0.001346515,0.013420616
"2153","Ddx39",1277.594116,1.516294557,0.500260005,3.031012959,0.002437348,0.020805967
"2154","Asf1b",90.78620942,3.363061525,1.209732718,2.780003777,0.005435827,0.037513794
"2155","Farsa",733.3732227,1.196419989,0.426646615,2.804241136,0.005043517,0.03526561
"2156","Gm38426",149.6867647,-1.867135534,0.64146892,-2.910718625,0.003605986,0.027891494
"2157","Fbxw9",507.9695628,1.147018735,0.402581538,2.849158808,0.004383499,0.031856869
"2158","Vps35",2446.951505,1.164124107,0.367157962,3.170635609,0.001521058,0.014753867
"2159","4921524J17Rik",135.4154703,1.461079159,0.52824808,2.765895827,0.005676667,0.038713904
"2160","Nod2",554.8239292,3.679290946,0.959887886,3.833042377,0.000126568,0.00237512
"2161","Bbs2",98.93334572,-2.63839746,0.609696389,-4.327395582,1.51e-05,0.000479115
"2162","Cpne2",130.2145449,3.651935086,1.075988012,3.39402953,0.000688723,0.008250178
"2163","Rspry1",253.8950692,1.338930215,0.488458781,2.74113245,0.006122782,0.04073638
"2164","Ccl22",430.7323804,-1.976787053,0.653856184,-3.023275,0.002500549,0.021209127
"2165","Mmp15",110.2524048,-1.880600455,0.62844547,-2.992464018,0.002767353,0.02291565
"2166","Ndrg4",226.5964281,1.593801299,0.51181105,3.114042378,0.00184543,0.016953025
"2167","Tk2",418.7085585,-1.392826599,0.505737982,-2.754047843,0.005886316,0.03965718
"2168","Gfod2",482.8243904,-1.249618929,0.465795762,-2.682761484,0.007301705,0.046583602
"2169","1810019D21Rik",396.5751618,-1.940712076,0.536319637,-3.618573591,0.000296231,0.004459136
"2170","Slc7a6",507.8405134,-2.539981597,0.873881978,-2.906549926,0.003654386,0.028096176
"2171","Slc7a6os",810.8585715,-1.745603599,0.406895482,-4.290054019,1.79e-05,0.000541491
"2172","Has3",404.3447193,4.667118857,1.177260891,3.964387923,7.36e-05,0.001586143
"2173","Cirh1a",471.2485305,1.362108152,0.447553834,3.043450971,0.002338815,0.020228056
"2174","Nqo1",127.0765902,2.615675082,0.759912869,3.44207236,0.000577276,0.00724849
"2175","Wwp2",1093.731868,-1.457119432,0.483998999,-3.010583564,0.002607462,0.021886446
"2176","Zfhx3",19.0208398,-4.822132092,1.700843649,-2.83514131,0.004580542,0.03286571
"2177","Zfp821",248.3111804,-1.472248288,0.321247979,-4.582902886,4.59e-06,0.000193087
"2178","Cmtr2",122.9213915,2.593142362,0.638343108,4.062301805,4.86e-05,0.001172368
"2179","Mtss1l",104.5454047,-2.216999109,0.708234084,-3.130319706,0.001746161,0.016267176
"2180","Il34",505.9180162,-2.648524084,0.373111767,-7.098473746,1.26e-12,1.14e-09
"2181","St3gal2",286.4513944,2.152509322,0.672098321,3.202670288,0.001361598,0.013553365
"2182","Znrf1",895.2189866,-1.962133651,0.390960006,-5.018757984,5.2e-07,3.48e-05
"2183","Tmem231",363.5663766,-2.563309161,0.729890869,-3.511907423,0.000444903,0.006077967
"2184","Wwox",55.15283817,-5.484504293,0.845447568,-6.487101623,8.75e-11,3.53e-08
"2185","Cenpn",51.6626191,2.88265626,0.95598931,3.015364535,0.002566706,0.021615178
"2186","Bco1",91.77316583,-4.158532885,0.81815614,-5.082810824,3.72e-07,2.7e-05
"2187","Cmip",1094.749221,-1.636475187,0.429537631,-3.809852896,0.00013905,0.002535055
"2188","Plcg2",273.8781442,1.94546992,0.615626332,3.160147347,0.001576894,0.015128139
"2189","Cdh13",109.0451911,-5.792357182,1.255395164,-4.613971241,3.95e-06,0.000174971
"2190","Hsdl1",437.3595512,-2.145650466,0.480235991,-4.467908497,7.9e-06,0.00028904
"2191","Crispld2",313.8710572,-7.540603521,1.085883141,-6.944212722,3.81e-12,2.88e-09
"2192","Gins2",66.63618651,2.501588152,0.928235153,2.694993983,0.00703899,0.045188906
"2193","Fbxo31",541.1051589,-2.887415405,0.837386852,-3.448126035,0.000564491,0.007146339
"2194","Klhdc4",283.7483165,-1.328425284,0.406363802,-3.269054177,0.001079076,0.01148499
"2195","Slc7a5",274.8060305,2.089670989,0.710932636,2.939337546,0.003289146,0.02611605
"2196","Snai3",18.17529137,-7.136436623,2.075489229,-3.438435874,0.000585085,0.007322616
"2197","Rnf166",256.6200412,-1.238238193,0.363569824,-3.405778238,0.000659757,0.007952794
"2198","2810013P06Rik",403.3237171,-1.610541227,0.56238922,-2.863748394,0.004186604,0.030771841
"2199","Spg7",716.6281186,-1.268221125,0.403013652,-3.146844079,0.001650429,0.015644424
"2200","Mir7079",19.72625079,-2.837872105,0.982156342,-2.889430109,0.003859408,0.029221526
"2201","Cdk10",621.4166143,-1.776540731,0.618537098,-2.872165203,0.004076698,0.030311935
"2202","Spata2l",60.14970576,-2.023838163,0.761410243,-2.65801279,0.007860291,0.048948465
"2203","Spire2",149.8556475,1.880910839,0.690358681,2.724541446,0.006439085,0.042327756
"2204","Tubb3",334.4306258,2.812563881,0.953117451,2.950910067,0.003168392,0.025401674
"2205","Rhou",2369.846713,-1.531803244,0.542032638,-2.826035072,0.00471281,0.033556693
"2206","Urb2",356.3891981,1.548772581,0.366903637,4.221197136,2.43e-05,0.000692912
"2207","Capn9",226.2453866,-2.102238706,0.729497726,-2.881761834,0.003954585,0.029691265
"2208","Casp4",421.0715695,-1.403175518,0.477692043,-2.937406091,0.003309704,0.026233543
"2209","Dync2h1",65.59692681,-4.127799364,0.874318394,-4.721162672,2.35e-06,0.000121348
"2210","Mmp12",854.2947467,-3.605374984,1.107878014,-3.254306826,0.001136694,0.011876177
"2211","Mmp10",69.77285488,-6.135315464,1.798374685,-3.411589095,0.000645854,0.007833894
"2212","Tmem123",4222.084405,1.067427074,0.301824159,3.536585926,0.000405335,0.005622372
"2213","Jrkl",247.932554,1.444436894,0.421207418,3.429276959,0.000605192,0.007458853
"2214","Maml2",108.9653272,-4.161281031,0.943577541,-4.410110297,1.03e-05,0.000358441
"2215","Amotl1",3413.879978,-1.768495136,0.481752527,-3.670961829,0.000241639,0.003793418
"2216","Taf1d",583.6844012,1.578352268,0.483221709,3.26631076,0.001089586,0.011564812
"2217","Dnmt1",941.2000438,1.085368754,0.369536006,2.937112312,0.003312841,0.026244873
"2218","S1pr5",799.5249025,-1.842258773,0.469285095,-3.925670758,8.65e-05,0.001789018
"2219","Slc44a2",3903.520064,-1.229819393,0.311275316,-3.950905615,7.79e-05,0.00165044
"2220","AB124611",24.15225037,-3.775193857,1.143007504,-3.302860081,0.000957041,0.010468874
"2221","Spc24",96.46377768,4.105994941,1.245846103,3.295748113,0.0009816,0.010684283
"2222","Kank2",83.32082959,-2.67118299,0.895818938,-2.98183358,0.002865277,0.023572052
"2223","Rgl3",7.199739004,-7.713307514,2.225251621,-3.46626307,0.000527747,0.006827389
"2224","Anln",324.0739431,4.141498176,1.083493888,3.822354903,0.000132183,0.002447601
"2225","Bbs9",42.39811912,-4.030285503,0.892531812,-4.515565101,6.31e-06,0.000245702
"2226","Bmper",10.50996519,-10.26097879,2.633150424,-3.896844896,9.75e-05,0.001945156
"2227","Glb1l2",129.0942592,-3.142653372,0.936217111,-3.356757035,0.000788624,0.00908587
"2228","Ncapd3",312.0539904,1.737588658,0.480701617,3.614692767,0.000300704,0.004513203
"2229","AI414108",61.22439738,5.046602701,1.511333665,3.339171765,0.000840286,0.009498458
"2230","Adamts15",19.12676602,-8.898940289,2.561177459,-3.474550449,0.00051171,0.006733728
"2231","Pknox2",43.33312957,-6.700314387,2.069960559,-3.236928529,0.001208237,0.012404402
"2232","Gramd1b",14.76357232,-5.01136521,1.500074736,-3.340743691,0.000835543,0.009484094
"2233","Ubash3b",140.8546625,-3.306379953,0.781500575,-4.230809366,2.33e-05,0.000667668
"2234","3110039I08Rik",383.6584939,4.009455061,0.754354002,5.31508423,1.07e-07,1.06e-05
"2235","Sorl1",59.40011731,-3.11143262,0.928080054,-3.352547665,0.000800715,0.009183718
"2236","Usp2",2051.355269,-2.167990127,0.762941163,-2.841621649,0.004488472,0.03243222
"2237","Mcam",190.2899931,6.753562813,1.147757938,5.884135138,4e-09,7.45e-07
"2238","Cbl",164.6323538,3.604101589,1.325306073,2.719448482,0.006539088,0.04285682
"2239","Abcg4",158.4193701,3.03014388,0.608172916,4.982372286,6.28e-07,4.07e-05
"2240","Phldb1",140.0976125,-2.811979608,0.899360232,-3.126644372,0.001768137,0.016389923
"2241","Cd3g",133.4287115,-3.30124789,1.135656727,-2.906906473,0.003650223,0.028078218
"2242","Mpzl2",2985.061805,1.396132241,0.322848886,4.324413995,1.53e-05,0.000483642
"2243","Scn2b",27.73758973,-6.369460908,1.379837269,-4.616095718,3.91e-06,0.00017369
"2244","Tmprss13",5976.116484,-2.110559112,0.729075647,-2.894842423,0.003793489,0.028941094
"2245","Fxyd6",317.2223911,-2.368223992,0.86632437,-2.733645819,0.006263738,0.041458825
"2246","Fxyd2",17.01155699,-6.223447592,2.205355656,-2.821970042,0.004772964,0.033898187
"2247","Sidt2",4818.066389,-1.806483108,0.482760285,-3.741987822,0.00018257,0.003124637
"2248","Ncam1",24.23677299,-9.284205108,2.460745251,-3.772924119,0.000161345,0.00285638
"2249","Plet1",458.1017035,-2.821047964,0.804890231,-3.504885332,0.000456804,0.006207445
"2250","Cryab",1108.785218,-2.329259429,0.847666671,-2.74784831,0.005998776,0.040172192
"2251","Ddx10",404.7893922,1.146732254,0.416143036,2.755620436,0.005858093,0.039540201
"2252","Kdelc2",115.0410075,-1.715327471,0.528676801,-3.244567315,0.001176292,0.012190447
"2253","Dmxl2",91.18705959,-2.446938706,0.712540247,-3.434105955,0.000594512,0.007398422
"2254","Wdr61",1747.943657,1.813133236,0.440208096,4.118809384,3.81e-05,0.000977137
"2255","Ireb2",784.0310028,1.325929928,0.257639628,5.146451795,2.65e-07,2.18e-05
"2256","Ube2q2",1328.39917,1.340984174,0.327800258,4.090857593,4.3e-05,0.00106967
"2257","Rcn2",337.9497256,2.016760232,0.744951172,2.70723815,0.006784557,0.044089579
"2258","Pstpip1",187.1662743,-2.830398032,0.726922015,-3.893674936,9.87e-05,0.001963274
"2259","Tspan3",1059.366383,2.408857494,0.864319037,2.787000391,0.005319841,0.036845716
"2260","Cspg4",30.47035089,-6.835112459,1.971202394,-3.467483846,0.000525355,0.006807914
"2261","Lman1l",18.00533364,-4.819303827,1.178552029,-4.089173586,4.33e-05,0.001074869
"2262","Clk3",1571.770911,-1.284891961,0.318303221,-4.036691666,5.42e-05,0.00126045
"2263","Sema7a",129.8543043,-2.581186018,0.648600535,-3.979623632,6.9e-05,0.001515481
"2264","Stra6",10.87515802,-5.967627676,1.810967104,-3.295271164,0.000983267,0.010694861
"2265","Parp6",440.0394543,-1.845924683,0.368189082,-5.01352368,5.34e-07,3.53e-05
"2266","Kif23",279.191669,2.469876441,0.74256056,3.326161627,0.000880509,0.009841844
"2267","Cln6",364.3722893,-1.514202416,0.483439422,-3.132145099,0.001735341,0.016242664
"2268","Smad6",11.52552028,-6.012347274,1.520777064,-3.95347051,7.7e-05,0.001637357
"2269","Zwilch",88.29976834,2.808646724,0.819764515,3.426162847,0.000612173,0.00752504
"2270","Map2k1",788.7480775,1.762714037,0.441976481,3.988253021,6.66e-05,0.001469807
"2271","Pdcd7",320.0873408,-1.159033848,0.276141753,-4.197242299,2.7e-05,0.00075775
"2272","Pif1",48.72092208,4.235451891,1.470059387,2.881143394,0.003962353,0.029706052
"2273","2810417H13Rik",292.7749203,4.867089913,1.222182299,3.982294555,6.83e-05,0.00150069
"2274","Fam96a",698.1992808,2.686254708,0.731604936,3.671728518,0.000240916,0.003788598
"2275","Car12",1938.319785,3.461741899,0.761432985,4.546351376,5.46e-06,0.000219524
"2276","Tpm1",11327.13319,-2.534191589,0.872961263,-2.902982867,0.003696269,0.028333143
"2277","Tln2",170.9431245,-3.474235983,0.659807821,-5.265527132,1.4e-07,1.3e-05
"2278","Ccnb2",163.3975974,3.930967859,1.030754288,3.813680819,0.000136912,0.002516991
"2279","Cgnl1",115.4865164,-7.248651611,1.272288289,-5.697334225,1.22e-08,1.75e-06
"2280","Dyx1c1",5.159137543,-7.858353162,2.31481514,-3.394808089,0.000686767,0.008233171
"2281","Ccpg1",670.7719822,-1.625204677,0.506828459,-3.20661685,0.001343057,0.013403539
"2282","Myo5a",850.7533916,-3.513983197,0.512899664,-6.851209784,7.32e-12,4.69e-09
"2283","Tmod2",18.93827765,-8.745168382,2.492748155,-3.508243849,0.000451075,0.006145902
"2284","Fam83b",836.81357,3.676101255,1.274900809,2.883440993,0.003933563,0.029566097
"2285","Mlip",62.88687513,-10.46363611,2.60371594,-4.018731825,5.85e-05,0.0013422
"2286","Zfp949",455.1650414,-1.681904973,0.477022411,-3.525840581,0.000422141,0.005803117
"2287","Tbc1d2b",436.3924339,-2.103963602,0.613197433,-3.4311357,0.00060106,0.007444626
"2288","Slc9a9",254.6779869,-3.591522754,0.67891497,-5.290092147,1.22e-07,1.17e-05
"2289","Pxylp1",28.37203616,-4.306860758,0.938478646,-4.589194201,4.45e-06,0.000188736
"2290","Rbp1",1158.555666,4.146320124,1.204351701,3.442781806,0.000575764,0.007241335
"2291","Rbp2",2676.924819,3.600067393,1.068907308,3.367988381,0.000757188,0.008809402
"2292","Mrps22",226.1603,1.292079994,0.415755328,3.10778938,0.001884923,0.017192516
"2293","Ephb1",82.86156162,-7.405317245,1.099381878,-6.735891682,1.63e-11,9.63e-09
"2294","Ky",148.7576534,8.970013256,3.190020335,2.811898457,0.004925005,0.03464183
"2295","Cep63",471.1954705,-1.995160123,0.450821794,-4.425607074,9.62e-06,0.000338273
"2296","Amotl2",1572.062903,-2.102482836,0.682366073,-3.081165547,0.00206192,0.018456403
"2297","Rab6b",10.97486001,-5.980217362,1.994786987,-2.997922787,0.002718265,0.022606612
"2298","Topbp1",594.3681792,1.94403363,0.582050864,3.339972074,0.000837868,0.009484535
"2299","Acpp",9313.379874,-2.080348204,0.678167138,-3.067603968,0.002157824,0.019070497
"2300","Dusp7",1821.058765,1.895151237,0.710525659,2.667252356,0.007647423,0.04797275
"2301","Abhd14b",149.486956,-2.076729742,0.687920545,-3.018851169,0.002537351,0.021481635
"2302","Pcbp4",109.4403958,-2.50759031,0.684159632,-3.665212318,0.000247133,0.003852124
"2303","Tex264",6710.420528,-1.757873057,0.541498782,-3.24631027,0.001169113,0.012132414
"2304","Dock3",53.67041398,-3.480303582,0.648786517,-5.364327849,8.13e-08,8.61e-06
"2305","Cish",1154.10478,-1.415037593,0.376994204,-3.753473072,0.000174401,0.003036226
"2306","Rassf1",724.2740703,-1.122991534,0.365681613,-3.070954329,0.002133758,0.018938265
"2307","Slc38a3",98.39565937,-5.882549663,1.335023258,-4.406327478,1.05e-05,0.000363934
"2308","Traip",69.5529218,3.656408645,1.102364162,3.316879096,0.00091029,0.01005769
"2309","4930447F24Rik",10.5202246,-4.098340896,1.32142789,-3.101448765,0.001925762,0.017451082
"2310","Gpx1",12666.06527,4.523776857,0.991695644,4.561658493,5.08e-06,0.000210809
"2311","Ip6k2",1159.835288,-2.42670102,0.538025537,-4.510382598,6.47e-06,0.000249676
"2312","Nckipsd",934.1414061,-1.897757674,0.614512663,-3.088232006,0.002013512,0.018096881
"2313","Mir6236",6358.133283,-3.937259809,1.442561506,-2.729353163,0.00634587,0.041840275
"2314","Tmie",45.88352415,-3.190188245,1.159871171,-2.750467747,0.005951025,0.03988718
"2315","Lrrfip2",1406.296,-1.210944583,0.353000465,-3.430433397,0.000602618,0.007444626
"2316","Crtap",515.4748414,-1.025917435,0.295009077,-3.477579213,0.000505964,0.006680544
"2317","Glb1",178.3388903,-2.101880856,0.560056476,-3.752980182,0.000174745,0.003036553
"2318","Tmppe",1027.039996,-2.158298075,0.474188478,-4.55156162,5.32e-06,0.000215933
"2319","Cnot10",736.2974136,-1.210926812,0.400530963,-3.023303872,0.00250031,0.021209127
"2320","Cmtm7",109.2669407,-2.561742177,0.949744406,-2.697296409,0.006990502,0.044915142
"2321","Cmtm8",387.8045612,-2.399494776,0.724364697,-3.312550689,0.000924494,0.010170754
"2322","Gadl1",1431.309865,-3.116422605,0.779429671,-3.998337144,6.38e-05,0.00142651
"2323","Tgfbr2",984.6943016,1.668872423,0.545918444,3.056999524,0.002235646,0.019555861
"2324","Rbms3",38.11383772,-4.612068131,1.298902527,-3.550742288,0.000384146,0.005416464
"2325","Cx3cr1",26.18049744,-3.654083188,1.068902978,-3.418535885,0.00062959,0.007685601
"2326","Slc25a38",251.5635514,-1.433458316,0.518294469,-2.765721809,0.005679696,0.038713904
"2327","Entpd3",26.3623629,-6.091509975,1.39875861,-4.35494011,1.33e-05,0.000436176
"2328","Vipr1",96.79953234,-4.457985714,0.987062189,-4.516418282,6.29e-06,0.000245336
"2329","E530011L22Rik",5.419820019,-7.959481158,2.478709263,-3.211139474,0.001322097,0.013245969
"2330","Higd1a",4543.700767,2.596229718,0.75468227,3.440162596,0.000581365,0.007293874
"2331","Ano10",760.3498063,-2.281965493,0.58045547,-3.931336011,8.45e-05,0.001763599
"2332","Kif15",146.3053795,4.606326127,1.149130126,4.008533083,6.11e-05,0.001374818
"2333","Clec3b",74.60121685,-4.254542776,1.595968074,-2.665806946,0.007680378,0.04812056
"2334","Lars2",51621.74492,-3.453008778,1.122068149,-3.077361015,0.002088422,0.018650179
"2335","Limd1",998.1734016,-1.253786748,0.421379503,-2.975433639,0.002925746,0.023956205
"2336","Pisd-ps3",5399.696217,-1.864737677,0.595855344,-3.129514061,0.001750957,0.016279768
"2337","Nudt11",45.4408491,5.002721092,1.130410611,4.425578672,9.62e-06,0.000338273
"2338","Bmp15",5.121486652,-10.93126984,2.179409717,-5.015702075,5.28e-07,3.5e-05
"2339","Clcn5",135.5210326,3.419165243,1.276960652,2.677580737,0.007415598,0.047095175
"2340","Plp2",1457.562069,2.18062992,0.484322286,4.50243564,6.72e-06,0.000255563
"2341","Magix",14.89197514,-6.629824537,2.495923984,-2.656260599,0.007901253,0.049143811
"2342","Wdr45",1196.051649,-2.509232701,0.609444228,-4.117247463,3.83e-05,0.000980507
"2343","Otud5",1550.940686,-1.930697666,0.483012391,-3.997201111,6.41e-05,0.001429737
"2344","Porcn",634.4745341,-2.168847359,0.579122518,-3.745057899,0.000180352,0.003102716
"2345","Cask",1077.165779,1.516568322,0.387263609,3.916113697,9e-05,0.001831851
"2346","Maoa",1782.342451,1.547912559,0.494503753,3.130234195,0.00174667,0.016267176
"2347","Araf",1552.945353,-1.433413328,0.348440737,-4.113793751,3.89e-05,0.000992682
"2348","Syn1",4.524136995,-5.501887763,2.063606486,-2.666151613,0.007672508,0.048090856
"2349","Timp1",63.6181096,-4.637006408,1.616013775,-2.8694102,0.004112381,0.030487707
"2350","C330007P06Rik",510.8923599,1.26869152,0.265204083,4.783831015,1.72e-06,9.27e-05
"2351","Rhox10",153.8897903,-4.281848153,1.039347593,-4.119746062,3.79e-05,0.000976434
"2352","Lamp2",8310.098691,1.091227653,0.292933154,3.725176329,0.000195179,0.003243118
"2353","Zfp280c",185.0752037,2.21964341,0.624675428,3.553274723,0.000380467,0.005403504
"2354","Slc25a14",79.08327118,2.574285464,0.859182839,2.996202145,0.002733652,0.022674852
"2355","Mbnl3",283.0406056,1.490274322,0.525459456,2.836135702,0.004566304,0.032824848
"2356","Gpc3",46.23823406,-6.012097619,2.006913521,-2.995693415,0.002738216,0.022686598
"2357","Hprt",1618.442253,2.565476461,0.590392694,4.34537298,1.39e-05,0.000448927
"2358","Fam122b",123.4591226,1.270977207,0.40912238,3.106594183,0.00189256,0.017211098
"2359","Fmr1",637.183916,1.066793817,0.298307717,3.576152267,0.000348689,0.005041388
"2360","Ids",945.9044458,1.668695485,0.468902473,3.558726136,0.000372658,0.005303128
"2361","Cd99l2",282.9841197,-2.057407058,0.713541224,-2.883375186,0.003934385,0.029566097
"2362","Xlr3a",37.30012621,-4.095362878,1.483454459,-2.760693362,0.00576788,0.039137551
"2363","Xlr4b",50.54113414,3.726211045,1.065137063,3.498339487,0.000468165,0.006328254
"2364","Xlr4c",32.59973033,4.200739881,1.418814259,2.960739825,0.003069011,0.024798962
"2365","Bgn",358.658674,-5.586409284,1.694173352,-3.297424834,0.000975758,0.010628223
"2366","Lage3",510.6885881,1.838928309,0.654475412,2.809774478,0.004957623,0.034828517
"2367","Gab3",6.141074505,-7.232299514,2.018249405,-3.583451824,0.000339083,0.004972683
"2368","Mpp1",799.2474932,3.016560809,0.593120259,5.085917671,3.66e-07,2.66e-05
"2369","Fundc2",651.1775428,2.772295053,0.683597739,4.055447957,5e-05,0.001186788
"2370","Gyk",1118.980953,3.410184041,0.432213042,7.890053536,3.02e-15,5.5e-12
"2371","Pdk3",410.8644432,-2.511068671,0.408943631,-6.140378478,8.23e-10,1.92e-07
"2372","Zxda",179.6645665,-1.391668011,0.420393825,-3.310391181,0.000931657,0.01022475
"2373","Amer1",89.82386542,-2.199058945,0.694583422,-3.166011274,0.001545448,0.014919592
"2374","Eda2r",182.5616754,7.64347747,0.943799929,8.09862052,5.56e-16,1.22e-12
"2375","Ophn1",79.27190589,-3.985507693,0.907102563,-4.393668207,1.11e-05,0.000379716
"2376","Gdpd2",2207.336019,-2.402024903,0.606027007,-3.963560824,7.38e-05,0.001589422
"2377","Gjb1",97.16404129,5.817661027,1.139538914,5.105276315,3.3e-07,2.51e-05
"2378","Itgb1bp2",161.739829,-4.822421918,1.390027415,-3.469299861,0.000521817,0.006789061
"2379","Ercc6l",64.44765395,6.313117959,1.711937111,3.687704366,0.000226286,0.003630266
